0	0	-1.00	0	55	60	61	64	64
0	1	-1.00	0	0	0	0	0	0
0	2	-1.00	0	0	0	0	0	0
0	3	-1.00	0	2	0	1	0	0
0	4	-1.00	0	2	0	1	0	0
0	5	-1.00	64	5	4	1	0	0
1	0	-1.00	0	0	0	0	0	55
1	1	-1.00	0	0	0	0	0	2
1	2	-1.00	0	0	0	0	0	4
1	3	-1.00	0	0	0	0	0	2
1	4	-1.00	0	0	0	0	0	1
1	5	-1.00	64	64	64	64	64	0
2	0	-1.00	0	26	58	60	64	64
2	1	-1.00	0	0	0	0	0	0
2	2	-1.00	0	3	0	0	0	0
2	3	-1.00	0	3	0	0	0	0
2	4	-1.00	0	4	1	0	0	0
2	5	-1.00	64	28	5	4	0	0
3	0	-1.00	0	0	0	0	1	64
3	1	-1.00	0	0	0	0	0	0
3	2	-1.00	0	0	0	0	0	0
3	3	-1.00	0	0	0	0	1	0
3	4	-1.00	0	0	0	0	5	0
3	5	-1.00	64	64	64	64	57	0
4	0	-1.00	0	2	31	45	59	64
4	1	-1.00	0	1	1	0	4	0
4	2	-1.00	0	0	0	0	1	0
4	3	-1.00	0	2	2	0	0	0
4	4	-1.00	0	2	2	1	0	0
4	5	-1.00	64	57	28	18	0	0
5	0	-1.00	0	31	32	34	40	64
5	1	-1.00	0	0	0	0	0	0
5	2	-1.00	0	0	0	0	0	0
5	3	-1.00	0	0	0	1	3	0
5	4	-1.00	0	0	0	0	13	0
5	5	-1.00	64	33	32	29	8	0
6	0	-1.00	0	0	0	1	37	64
6	1	-1.00	0	0	0	0	1	0
6	2	-1.00	0	0	0	0	5	0
6	3	-1.00	0	0	1	1	6	0
6	4	-1.00	0	0	2	11	14	0
6	5	-1.00	64	64	61	51	1	0
7	0	-1.00	0	46	52	53	61	64
7	1	-1.00	0	0	0	0	0	0
7	2	-1.00	0	0	0	0	1	0
7	3	-1.00	0	1	0	0	2	0
7	4	-1.00	0	2	0	0	0	0
7	5	-1.00	64	15	12	11	0	0
8	0	-1.00	0	0	0	0	0	64
8	1	-1.00	0	0	0	0	0	0
8	2	-1.00	0	0	0	0	0	0
8	3	-1.00	0	0	0	0	0	0
8	4	-1.00	0	0	0	0	24	0
8	5	-1.00	64	64	64	64	40	0
0	0	-2.00	0	45	45	46	55	64
0	1	-2.00	0	0	0	0	0	0
0	2	-2.00	0	0	0	1	1	0
0	3	-2.00	0	0	0	1	6	0
0	4	-2.00	0	0	0	0	2	0
0	5	-2.00	64	19	19	16	0	0
1	0	-2.00	0	40	49	49	51	64
1	1	-2.00	0	0	0	0	0	0
1	2	-2.00	0	0	0	0	0	0
1	3	-2.00	0	0	0	0	0	0
1	4	-2.00	0	1	0	1	1	0
1	5	-2.00	64	23	15	14	12	0
2	0	-2.00	0	0	5	10	41	64
2	1	-2.00	0	0	0	0	1	0
2	2	-2.00	0	1	0	0	2	0
2	3	-2.00	0	1	1	1	3	0
2	4	-2.00	0	1	0	3	4	0
2	5	-2.00	64	61	58	50	13	0
3	0	-2.00	0	40	44	45	46	64
3	1	-2.00	0	0	0	0	1	0
3	2	-2.00	0	0	0	0	1	0
3	3	-2.00	0	0	0	0	3	0
3	4	-2.00	0	0	0	0	7	0
3	5	-2.00	64	24	20	19	6	0
4	0	-2.00	0	0	1	3	31	64
4	1	-2.00	0	0	0	0	0	0
4	2	-2.00	0	0	0	0	1	0
4	3	-2.00	0	0	0	2	3	0
4	4	-2.00	0	1	0	4	6	0
4	5	-2.00	64	63	63	55	23	0
5	0	-2.00	0	30	36	37	41	64
5	1	-2.00	0	0	0	0	0	0
5	2	-2.00	0	0	0	0	2	0
5	3	-2.00	0	0	0	0	9	0
5	4	-2.00	0	0	0	0	12	0
5	5	-2.00	64	34	28	27	0	0
6	0	-2.00	0	0	17	24	37	64
6	1	-2.00	0	0	0	0	1	0
6	2	-2.00	0	0	0	1	0	0
6	3	-2.00	0	0	2	0	2	0
6	4	-2.00	0	0	0	3	8	0
6	5	-2.00	64	64	45	36	16	0
7	0	-2.00	0	25	27	28	41	64
7	1	-2.00	0	0	0	0	0	0
7	2	-2.00	0	1	0	0	0	0
7	3	-2.00	0	1	0	0	8	0
7	4	-2.00	0	0	0	0	12	0
7	5	-2.00	64	37	37	36	3	0
8	0	-2.00	0	0	0	0	0	64
8	1	-2.00	0	0	0	0	0	0
8	2	-2.00	0	0	0	0	0	0
8	3	-2.00	0	0	0	0	31	0
8	4	-2.00	0	0	0	0	33	0
8	5	-2.00	64	64	64	64	0	0
0	0	-3.00	0	43	43	43	46	64
0	1	-3.00	0	0	0	0	0	0
0	2	-3.00	0	0	0	0	1	0
0	3	-3.00	0	0	0	0	1	0
0	4	-3.00	0	0	0	0	5	0
0	5	-3.00	64	21	21	21	11	0
1	0	-3.00	0	34	34	34	34	64
1	1	-3.00	0	0	0	0	0	0
1	2	-3.00	0	0	0	0	0	0
1	3	-3.00	0	0	0	0	1	0
1	4	-3.00	0	0	0	0	0	0
1	5	-3.00	64	30	30	30	29	0
2	0	-3.00	0	5	34	36	43	64
2	1	-3.00	0	0	0	0	0	0
2	2	-3.00	0	0	0	0	0	0
2	3	-3.00	0	0	1	0	1	0
2	4	-3.00	0	0	0	0	4	0
2	5	-3.00	64	59	29	28	16	0
3	0	-3.00	0	30	30	30	33	64
3	1	-3.00	0	0	0	0	1	0
3	2	-3.00	0	0	0	0	0	0
3	3	-3.00	0	0	0	0	1	0
3	4	-3.00	0	0	0	1	4	0
3	5	-3.00	64	34	34	33	25	0
4	0	-3.00	0	1	8	16	31	64
4	1	-3.00	0	1	0	1	1	0
4	2	-3.00	0	0	0	1	0	0
4	3	-3.00	0	0	1	3	4	0
4	4	-3.00	0	1	0	1	8	0
4	5	-3.00	64	61	55	42	20	0
5	0	-3.00	0	25	25	26	27	64
5	1	-3.00	0	0	0	0	1	0
5	2	-3.00	0	0	0	0	1	0
5	3	-3.00	0	0	0	0	2	0
5	4	-3.00	0	0	0	0	6	0
5	5	-3.00	64	39	39	38	27	0
6	0	-3.00	0	0	0	7	33	64
6	1	-3.00	0	0	0	0	0	0
6	2	-3.00	0	0	0	0	2	0
6	3	-3.00	0	0	0	2	2	0
6	4	-3.00	0	0	1	1	3	0
6	5	-3.00	64	64	63	54	24	0
7	0	-3.00	0	13	17	18	26	64
7	1	-3.00	0	0	0	0	0	0
7	2	-3.00	0	0	0	0	1	0
7	3	-3.00	0	0	0	0	1	0
7	4	-3.00	0	2	0	0	14	0
7	5	-3.00	64	49	47	46	22	0
8	0	-3.00	0	0	0	0	0	64
8	1	-3.00	0	0	0	0	0	0
8	2	-3.00	0	0	0	0	0	0
8	3	-3.00	0	0	0	0	3	0
8	4	-3.00	0	0	0	0	59	0
8	5	-3.00	64	64	64	64	2	0
0	0	-4.00	0	27	27	27	33	64
0	1	-4.00	0	0	0	0	0	0
0	2	-4.00	0	0	0	0	0	0
0	3	-4.00	0	0	0	0	3	0
0	4	-4.00	0	0	0	0	7	0
0	5	-4.00	64	37	37	37	21	0
1	0	-4.00	0	10	10	10	11	28
1	1	-4.00	0	0	0	0	0	1
1	2	-4.00	0	0	0	0	0	5
1	3	-4.00	0	0	0	0	0	8
1	4	-4.00	0	0	0	0	0	19
1	5	-4.00	64	54	54	54	53	3
2	0	-4.00	0	0	5	6	22	64
2	1	-4.00	0	0	0	0	0	0
2	2	-4.00	0	0	0	0	4	0
2	3	-4.00	0	0	0	1	2	0
2	4	-4.00	0	0	0	0	9	0
2	5	-4.00	64	64	59	57	27	0
3	0	-4.00	0	0	0	0	10	56
3	1	-4.00	0	0	0	0	1	2
3	2	-4.00	0	0	0	0	1	3
3	3	-4.00	0	0	0	0	4	2
3	4	-4.00	0	0	0	0	3	1
3	5	-4.00	64	64	64	64	45	0
4	0	-4.00	0	0	0	1	21	64
4	1	-4.00	0	0	0	0	0	0
4	2	-4.00	0	0	0	0	2	0
4	3	-4.00	0	0	0	0	2	0
4	4	-4.00	0	0	0	2	8	0
4	5	-4.00	64	64	64	61	31	0
5	0	-4.00	0	14	14	15	22	64
5	1	-4.00	0	0	0	0	0	0
5	2	-4.00	0	0	0	0	1	0
5	3	-4.00	0	0	0	0	0	0
5	4	-4.00	0	0	0	0	1	0
5	5	-4.00	64	50	50	49	40	0
6	0	-4.00	0	0	0	0	17	63
6	1	-4.00	0	0	0	0	1	0
6	2	-4.00	0	0	0	0	1	1
6	3	-4.00	0	0	0	0	2	0
6	4	-4.00	0	0	0	0	8	0
6	5	-4.00	64	64	64	64	35	0
7	0	-4.00	0	2	11	15	19	64
7	1	-4.00	0	0	0	0	2	0
7	2	-4.00	0	0	0	0	0	0
7	3	-4.00	0	0	0	0	0	0
7	4	-4.00	0	1	0	0	2	0
7	5	-4.00	64	61	53	49	41	0
8	0	-4.00	0	0	0	0	0	64
8	1	-4.00	0	0	0	0	0	0
8	2	-4.00	0	0	0	0	0	0
8	3	-4.00	0	0	0	0	0	0
8	4	-4.00	0	0	0	0	2	0
8	5	-4.00	64	64	64	64	62	0
