Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
3	4	-0.60	0	0	0	0	0	0
3	5	-0.60	64	2	2	2	0	0
4	0	-0.60	0	42	52	54	57	64
4	1	-0.60	0	0	0	0	0	0
4	2	-0.60	0	0	0	0	0	0
4	3	-0.60	0	0	1	0	1	0
4	4	-0.60	0	3	1	0	0	0
4	5	-0.60	64	19	10	10	6	0
5	0	-0.60	0	48	56	57	60	64
5	1	-0.60	0	1	0	0	0	0
5	2	-0.60	0	4	0	0	0	0
5	3	-0.60	0	3	0	0	3	0
5	4	-0.60	0	0	0	0	1	0
5	5	-0.60	64	8	8	7	0	0
6	0	-0.60	0	48	56	56	56	64
6	1	-0.60	0	1	0	0	0	0
6	2	-0.60	0	1	0	0	0	0
6	3	-0.60	0	3	0	0	0	0
6	4	-0.60	0	2	0	0	0	0
6	5	-0.60	64	9	8	8	8	0
7	0	-0.60	0	57	57	57	64	64
7	1	-0.60	0	0	0	0	0	0
7	2	-0.60	0	0	0	0	0	0
7	3	-0.60	0	0	0	0	0	0
7	4	-0.60	0	0	0	0	0	0
7	5	-0.60	64	7	7	7	0	0
8	0	-0.60	0	2	2	3	4	64
8	1	-0.60	0	0	1	0	0	0
8	2	-0.60	0	0	0	0	3	0
8	3	-0.60	0	0	0	0	17	0
8	4	-0.60	0	0	0	0	30	0
8	5	-0.60	64	62	61	61	10	0
0	0	-0.80	0	56	57	64	64	64
0	1	-0.80	0	0	0	0	0	0
0	2	-0.80	0	0	0	0	0	0
0	3	-0.80	0	0	0	0	0	0
0	4	-0.80	0	0	0	0	0	0
0	5	-0.80	64	8	7	0	0	0
1	0	-0.80	0	25	26	28	38	64
1	1	-0.80	0	1	1	1	1	0
1	2	-0.80	0	4	3	3	3	0
1	3	-0.80	0	1	1	2	4	0
1	4	-0.80	0	9	9	8	7	0
1	5	-0.80	64	24	24	22	11	0
2	0	-0.80	0	64	64	64	64	64
