2	0	-3.60	0	5	11	12	16
2	1	-3.60	0	1	1	0	0
2	2	-3.60	0	1	1	2	4
2	3	-3.60	0	1	0	1	5
2	4	-3.60	0	4	0	0	2
2	5	-3.60	32	20	19	17	5
3	0	-3.60	10	19	19	19	20
3	1	-3.60	0	0	0	0	2
3	2	-3.60	1	0	0	0	1
3	3	-3.60	4	0	0	1	1
3	4	-3.60	4	0	0	1	4
3	5	-3.60	13	13	13	11	4
4	0	-3.60	0	9	18	18	19
4	1	-3.60	0	0	0	0	6
4	2	-3.60	0	1	0	0	1
4	3	-3.60	0	0	0	1	1
4	4	-3.60	0	5	1	0	4
4	5	-3.60	32	17	13	13	1
5	0	-3.60	19	44	44	44	45
5	1	-3.60	0	0	0	0	3
5	2	-3.60	2	0	0	0	1
5	3	-3.60	12	0	0	1	5
5	4	-3.60	9	0	0	2	7
5	5	-3.60	22	20	20	17	3
6	0	-3.60	0	19	43	43	46
6	1	-3.60	0	3	0	1	2
6	2	-3.60	0	2	0	0	3
6	3	-3.60	0	3	0	0	0
6	4	-3.60	0	9	0	0	4
6	5	-3.60	64	28	21	20	9
7	0	-3.60	2	48	48	49	49
7	1	-3.60	0	0	1	0	4
7	2	-3.60	5	1	0	0	2
7	3	-3.60	16	0	0	1	3
7	4	-3.60	18	0	0	0	6
7	5	-3.60	23	15	15	14	0
8	0	-3.60	0	0	3	3	36
8	1	-3.60	0	0	0	0	28
8	2	-3.60	0	0	0	4	0
8	3	-3.60	0	1	0	25	0
8	4	-3.60	0	1	0	32	0
8	5	-3.60	64	62	61	0	0
0	0	-3.70	1	1	1	1	3
0	1	-3.70	0	0	0	0	1
0	2	-3.70	0	0	0	0	1
0	3	-3.70	0	0	0	0	1
0	4	-3.70	0	0	0	0	6
0	5	-3.70	15	15	15	15	4
1	0	-3.70	11	11	11	11	12
1	1	-3.70	0	0	0	1	2
1	2	-3.70	0	0	0	0	2
1	3	-3.70	0	0	1	0	3
1	4	-3.70	0	0	0	2	5
1	5	-3.70	21	21	20	18	8
2	0	-3.70	0	0	8	8	13
2	1	-3.70	0	3	0	0	1
2	2	-3.70	0	2	1	4	2
2	3	-3.70	0	2	0	1	4
2	4	-3.70	0	1	3	1	7
2	5	-3.70	32	24	20	18	5
3	0	-3.70	11	19	19	19	19
3	1	-3.70	0	0	0	0	0
3	2	-3.70	1	0	0	0	1
3	3	-3.70	2	0	0	0	4
3	4	-3.70	4	0	0	0	3
3	5	-3.70	14	13	13	13	5
4	0	-3.70	0	4	13	14	16
4	1	-3.70	0	1	0	0	3
4	2	-3.70	0	1	1	1	5
4	3	-3.70	0	3	1	2	3
4	4	-3.70	0	0	1	3	4
4	5	-3.70	32	23	16	12	1
5	0	-3.70	22	41	41	41	43
5	1	-3.70	0	0	0	1	3
5	2	-3.70	2	0	0	2	2
5	3	-3.70	7	0	0	0	3
5	4	-3.70	9	0	0	1	5
5	5	-3.70	24	23	23	19	8
6	0	-3.70	0	23	44	44	44
6	1	-3.70	0	1	0	0	0
6	2	-3.70	0	2	0	0	3
6	3	-3.70	0	5	0	0	0
6	4	-3.70	1	10	0	0	8
6	5	-3.70	63	23	20	20	9
7	0	-3.70	2	45	46	47	47
7	1	-3.70	0	0	1	1	6
7	2	-3.70	6	1	1	1	3
7	3	-3.70	10	0	0	1	2
7	4	-3.70	18	0	1	1	6
7	5	-3.70	28	18	15	13	0
8	0	-3.70	0	0	1	1	24
8	1	-3.70	0	0	0	0	40
8	2	-3.70	0	0	0	14	0
8	3	-3.70	0	0	2	35	0
8	4	-3.70	0	1	0	14	0
8	5	-3.70	64	63	61	0	0
0	0	-3.80	1	1	1	1	2
0	1	-3.80	0	0	0	0	0
0	2	-3.80	0	0	0	0	1
0	3	-3.80	0	0	0	0	2
0	4	-3.80	0	0	0	0	3
0	5	-3.80	15	15	15	15	8
1	0	-3.80	9	9	9	9	14
1	1	-3.80	0	0	0	0	2
1	2	-3.80	0	0	0	2	1
1	3	-3.80	0	0	0	3	2
1	4	-3.80	0	0	1	2	1
1	5	-3.80	23	23	22	16	12
2	0	-3.80	0	3	5	5	7
2	1	-3.80	0	0	0	0	1
2	2	-3.80	0	0	0	1	3
2	3	-3.80	0	0	1	2	5
2	4	-3.80	0	0	0	2	7
2	5	-3.80	32	29	26	22	9
3	0	-3.80	7	16	16	16	16
3	1	-3.80	0	0	0	0	1
3	2	-3.80	1	0	0	0	1
3	3	-3.80	2	0	0	0	2
3	4	-3.80	6	0	0	1	4
3	5	-3.80	16	16	16	15	8
4	0	-3.80	0	3	10	10	13
4	1	-3.80	0	0	1	2	6
4	2	-3.80	0	1	0	1	5
4	3	-3.80	0	0	1	1	1
4	4	-3.80	1	2	2	6	3
4	5	-3.80	31	26	18	12	4
5	0	-3.80	16	42	42	42	42
5	1	-3.80	0	0	0	0	4
5	2	-3.80	3	0	0	0	3
5	3	-3.80	8	0	0	1	1
5	4	-3.80	11	0	0	3	7
5	5	-3.80	26	22	22	18	7
6	0	-3.80	0	16	41	41	43
6	1	-3.80	0	3	0	1	0
6	2	-3.80	0	2	0	1	3
6	3	-3.80	0	2	0	0	3
6	4	-3.80	0	11	1	0	3
6	5	-3.80	64	30	22	21	12
7	0	-3.80	5	43	43	43	45
7	1	-3.80	1	0	1	1	8
7	2	-3.80	1	0	0	3	3
7	3	-3.80	7	0	1	1	1
7	4	-3.80	24	0	1	3	6
7	5	-3.80	26	21	18	13	1
8	0	-3.80	0	0	0	0	18
8	1	-3.80	0	0	0	1	43
8	2	-3.80	0	0	0	8	3
8	3	-3.80	0	0	0	33	0
8	4	-3.80	0	0	1	22	0
8	5	-3.80	64	64	63	0	0
0	0	-3.90	0	0	0	0	1
0	1	-3.90	0	0	0	0	0
0	2	-3.90	0	0	0	0	0
0	3	-3.90	0	0	0	1	0
0	4	-3.90	0	0	0	0	2
0	5	-3.90	16	16	16	15	13
1	0	-3.90	6	7	7	7	9
1	1	-3.90	0	0	0	1	2
1	2	-3.90	1	0	0	1	1
1	3	-3.90	0	0	1	0	0
1	4	-3.90	0	0	1	1	5
1	5	-3.90	25	25	23	22	15
2	0	-3.90	0	2	4	4	5
2	1	-3.90	0	0	0	0	3
2	2	-3.90	0	0	0	1	7
2	3	-3.90	0	0	2	1	3
2	4	-3.90	0	1	1	4	4
2	5	-3.90	32	29	25	22	10
3	0	-3.90	4	7	7	8	11
3	1	-3.90	0	0	1	3	1
3	2	-3.90	2	0	1	1	3
3	3	-3.90	1	0	2	0	1
3	4	-3.90	0	1	1	2	3
3	5	-3.90	25	24	20	18	13
4	0	-3.90	0	4	8	9	13
4	1	-3.90	0	0	2	2	2
4	2	-3.90	0	0	2	1	3
4	3	-3.90	0	1	0	1	5
4	4	-3.90	0	1	0	2	2
4	5	-3.90	32	26	20	17	7
5	0	-3.90	23	36	36	36	37
5	1	-3.90	0	0	0	1	5
5	2	-3.90	0	0	0	3	3
5	3	-3.90	7	0	0	0	6
5	4	-3.90	6	0	1	2	6
5	5	-3.90	28	28	27	22	7
6	0	-3.90	0	11	43	43	44
6	1	-3.90	0	1	0	0	1
6	2	-3.90	0	6	0	0	1
6	3	-3.90	0	5	0	0	1
6	4	-3.90	0	10	0	2	3
6	5	-3.90	64	31	21	19	14
7	0	-3.90	1	39	39	40	42
7	1	-3.90	0	0	2	2	8
7	2	-3.90	2	0	1	3	5
7	3	-3.90	17	1	1	0	3
7	4	-3.90	17	0	0	1	5
7	5	-3.90	27	24	21	18	1
8	0	-3.90	0	0	0	0	10
8	1	-3.90	0	0	0	2	50
8	2	-3.90	0	0	0	5	4
8	3	-3.90	0	0	0	37	0
8	4	-3.90	0	0	2	18	0
8	5	-3.90	64	64	62	2	0
0	0	-4.00	0	0	0	0	1
0	1	-4.00	0	0	0	0	0
0	2	-4.00	0	0	0	0	0
0	3	-4.00	0	0	0	0	1
0	4	-4.00	0	0	0	0	2
0	5	-4.00	16	16	16	16	12
1	0	-4.00	6	6	6	6	7
1	1	-4.00	0	0	1	1	0
1	2	-4.00	0	0	0	0	1
1	3	-4.00	0	0	0	0	0
1	4	-4.00	0	0	0	0	6
1	5	-4.00	26	26	25	25	18
2	0	-4.00	0	0	3	3	5
2	1	-4.00	0	0	0	1	0
2	2	-4.00	0	0	1	1	2
2	3	-4.00	0	1	0	0	2
2	4	-4.00	0	0	1	2	6
2	5	-4.00	32	31	27	25	17
3	0	-4.00	6	9	9	9	10
3	1	-4.00	0	0	0	0	2
3	2	-4.00	0	0	0	0	2
3	3	-4.00	2	0	0	3	3
3	4	-4.00	1	0	0	0	4
3	5	-4.00	23	23	23	20	11
4	0	-4.00	0	1	8	10	14
4	1	-4.00	0	0	1	3	3
4	2	-4.00	0	0	3	1	3
4	3	-4.00	0	1	1	1	1
4	4	-4.00	0	1	1	4	3
4	5	-4.00	32	29	18	13	8
5	0	-4.00	20	33	33	34	37
5	1	-4.00	0	0	0	1	0
5	2	-4.00	1	0	0	0	4
5	3	-4.00	2	0	0	2	6
5	4	-4.00	10	0	0	1	6
5	5	-4.00	31	31	31	26	11
6	0	-4.00	0	3	40	42	44
6	1	-4.00	0	3	0	1	1
6	2	-4.00	0	0	3	0	0
6	3	-4.00	0	4	0	0	2
6	4	-4.00	0	9	0	2	2
6	5	-4.00	64	45	21	19	15
7	0	-4.00	3	40	40	40	41
7	1	-4.00	0	0	0	1	3
7	2	-4.00	6	0	0	2	9
7	3	-4.00	8	0	0	1	7
7	4	-4.00	16	0	3	1	1
7	5	-4.00	31	24	21	19	3
8	0	-4.00	0	0	0	0	3
8	1	-4.00	0	0	0	0	54
8	2	-4.00	0	0	0	5	7
8	3	-4.00	0	0	0	30	0
8	4	-4.00	0	0	0	28	0
8	5	-4.00	64	64	64	1	0
0	0	-1.00	0	12	12	12	15	16
0	1	-1.00	0	0	0	0	1	0
0	2	-1.00	0	0	0	0	0	0
0	3	-1.00	0	0	0	0	0	0
0	4	-1.00	0	0	0	0	0	0
0	5	-1.00	16	4	4	4	0	0
1	0	-1.00	0	27	32	32	32	32
1	1	-1.00	0	0	0	0	0	0
1	2	-1.00	0	0	0	0	0	0
1	3	-1.00	0	5	0	0	0	0
1	4	-1.00	0	0	0	0	0	0
1	5	-1.00	32	0	0	0	0	0
2	0	-1.00	0	11	32	32	32	32
2	1	-1.00	0	1	0	0	0	0
2	2	-1.00	0	3	0	0	0	0
2	3	-1.00	0	10	0	0	0	0
2	4	-1.00	0	5	0	0	0	0
2	5	-1.00	32	2	0	0	0	0
3	0	-1.00	0	8	32	32	32	32
3	1	-1.00	0	0	0	0	0	0
3	2	-1.00	0	6	0	0	0	0
3	3	-1.00	0	11	0	0	0	0
3	4	-1.00	0	6	0	0	0	0
3	5	-1.00	32	1	0	0	0	0
4	0	-1.00	0	9	32	32	32	32
4	1	-1.00	0	3	0	0	0	0
4	2	-1.00	0	4	0	0	0	0
4	3	-1.00	0	8	0	0	0	0
4	4	-1.00	0	6	0	0	0	0
4	5	-1.00	32	2	0	0	0	0
5	0	-1.00	0	17	59	59	59	64
5	1	-1.00	0	0	0	0	0	0
5	2	-1.00	0	8	0	0	0	0
5	3	-1.00	0	15	0	0	3	0
5	4	-1.00	0	17	0	0	2	0
5	5	-1.00	64	7	5	5	0	0
6	0	-1.00	0	0	57	57	57	64
6	1	-1.00	0	0	0	0	0	0
6	2	-1.00	0	0	0	0	0	0
6	3	-1.00	0	2	0	0	1	0
6	4	-1.00	0	18	0	0	5	0
6	5	-1.00	64	44	7	7	1	0
7	0	-1.00	0	0	57	57	57	64
7	1	-1.00	0	0	0	0	0	0
7	2	-1.00	0	1	0	0	0	0
7	3	-1.00	0	7	0	0	5	0
7	4	-1.00	0	37	0	0	2	0
7	5	-1.00	64	19	7	7	0	0
8	0	-1.00	0	0	11	24	63	64
8	1	-1.00	0	0	2	2	1	0
8	2	-1.00	0	0	3	2	0	0
8	3	-1.00	0	0	1	5	0	0
8	4	-1.00	0	3	6	10	0	0
8	5	-1.00	64	61	41	21	0	0
0	0	-2.00	0	9	9	9	9	16
0	1	-2.00	0	0	0	0	0	0
0	2	-2.00	0	0	0	0	0	0
0	3	-2.00	0	0	0	0	2	0
0	4	-2.00	0	0	0	0	4	0
0	5	-2.00	16	7	7	7	1	0
1	0	-2.00	0	27	30	30	30	32
1	1	-2.00	0	1	0	0	0	0
1	2	-2.00	0	1	0	0	0	0
1	3	-2.00	0	0	0	0	0	0
1	4	-2.00	0	0	0	0	1	0
1	5	-2.00	32	3	2	2	1	0
2	0	-2.00	0	16	28	30	30	32
2	1	-2.00	0	2	0	0	1	0
2	2	-2.00	0	1	0	1	0	0
2	3	-2.00	0	4	1	0	0	0
2	4	-2.00	0	3	2	0	1	0
2	5	-2.00	32	6	1	1	0	0
3	0	-2.00	0	9	28	28	29	32
3	1	-2.00	0	0	0	0	0	0
3	2	-2.00	0	8	0	1	0	0
3	3	-2.00	0	5	0	0	0	0
3	4	-2.00	0	6	0	0	0	0
3	5	-2.00	32	4	4	3	3	0
4	0	-2.00	0	0	27	27	27	32
4	1	-2.00	0	0	0	0	1	0
4	2	-2.00	0	0	0	0	0	0
4	3	-2.00	0	3	0	0	2	0
4	4	-2.00	0	9	0	1	2	0
4	5	-2.00	32	20	5	4	0	0
5	0	-2.00	0	31	55	55	55	64
5	1	-2.00	0	0	0	0	0	0
5	2	-2.00	0	5	0	0	0	0
5	3	-2.00	0	9	0	0	1	0
5	4	-2.00	0	10	0	0	3	0
5	5	-2.00	64	9	9	9	5	0
6	0	-2.00	0	0	15	54	54	64
6	1	-2.00	0	0	7	0	0	0
6	2	-2.00	0	1	13	0	0	0
6	3	-2.00	0	1	10	0	0	0
6	4	-2.00	0	1	7	0	0	0
6	5	-2.00	64	61	12	10	10	0
7	0	-2.00	0	3	55	55	55	64
7	1	-2.00	0	0	0	0	0	0
7	2	-2.00	0	1	0	0	0	0
7	3	-2.00	0	7	0	0	0	0
7	4	-2.00	0	33	0	0	0	0
7	5	-2.00	64	20	9	9	9	0
8	0	-2.00	0	0	3	7	29	64
8	1	-2.00	0	0	0	0	33	0
8	2	-2.00	0	0	0	2	2	0
8	3	-2.00	0	0	1	3	0	0
8	4	-2.00	0	1	0	7	0	0
8	5	-2.00	64	63	60	45	0	0
0	0	-3.00	0	6	6	6	6	10
0	1	-3.00	0	0	0	0	0	2
0	2	-3.00	0	0	0	0	0	3
0	3	-3.00	0	0	0	0	0	1
0	4	-3.00	0	0	0	0	1	0
0	5	-3.00	16	10	10	10	9	0
1	0	-3.00	0	22	23	23	23	24
1	1	-3.00	0	0	0	0	0	3
1	2	-3.00	0	0	0	0	0	2
1	3	-3.00	0	0	0	0	0	0
1	4	-3.00	0	1	0	0	0	3
1	5	-3.00	32	9	9	9	9	0
2	0	-3.00	0	0	9	17	18	29
2	1	-3.00	0	0	0	0	1	1
2	2	-3.00	0	0	0	2	2	0
2	3	-3.00	0	0	4	0	2	2
2	4	-3.00	0	0	2	0	1	0
2	5	-3.00	32	32	17	13	8	0
3	0	-3.00	0	11	25	25	25	28
3	1	-3.00	0	0	0	0	0	1
3	2	-3.00	0	2	0	0	1	0
