0	0	-3.200000	0	48	48	48	48	38
0	1	-3.200000	0	2	1	0	0	0
0	2	-3.200000	0	2	0	0	0	0
0	3	-3.200000	0	4	0	0	0	1
0	4	-3.200000	0	1	0	0	0	0
0	5	-3.200000	0	3	2	0	0	0
0	6	-3.200000	0	3	0	0	0	0
0	7	-3.200000	64	1	13	16	16	25
1	0	-3.200000	0	40	40	40	40	40
1	1	-3.200000	0	1	0	0	0	0
1	2	-3.200000	0	7	0	0	0	0
1	3	-3.200000	64	16	24	24	24	24
2	0	-3.200000	0	8	3	0	0	0
2	1	-3.200000	0	17	0	0	0	0
2	2	-3.200000	0	16	0	0	0	0
2	3	-3.200000	64	23	61	64	64	64
3	0	-3.200000	0	44	44	44	44	44
3	1	-3.200000	0	0	0	0	0	0
3	2	-3.200000	0	0	0	0	0	0
3	3	-3.200000	64	20	20	20	20	20
4	0	-3.200000	0	30	5	0	0	0
4	1	-3.200000	0	1	1	0	0	0
4	2	-3.200000	0	7	2	1	0	0
4	3	-3.200000	64	26	56	63	64	64
5	0	-3.200000	0	112	112	112	112	112
5	1	-3.200000	0	0	0	0	0	0
5	2	-3.200000	0	0	0	0	0	0
5	3	-3.200000	128	16	16	16	16	16
6	0	-3.200000	0	103	64	18	16	16
6	1	-3.200000	0	4	2	1	0	0
6	2	-3.200000	0	3	12	3	0	0
6	3	-3.200000	128	18	50	106	112	112
7	0	-3.200000	0	128	128	128	128	128
7	1	-3.200000	0	0	0	0	0	0
7	2	-3.200000	0	0	0	0	0	0
7	3	-3.200000	128	0	0	0	0	0
8	0	-3.200000	0	128	128	128	128	128
8	1	-3.200000	0	0	0	0	0	0
8	2	-3.200000	0	0	0	0	0	0
8	3	-3.200000	128	0	0	0	0	0
9	0	-3.200000	0	256	256	256	256	255
9	1	-3.200000	0	0	0	0	0	0
9	2	-3.200000	0	0	0	0	0	0
9	3	-3.200000	256	0	0	0	0	1
10	0	-3.200000	0	256	256	256	256	256
10	1	-3.200000	0	0	0	0	0	0
10	2	-3.200000	0	0	0	0	0	0
10	3	-3.200000	256	0	0	0	0	0
11	0	-3.200000	0	247	247	247	247	247
11	1	-3.200000	0	0	0	0	0	0
11	2	-3.200000	0	0	0	0	0	0
11	3	-3.200000	256	9	9	9	9	9
12	0	-3.200000	0	240	215	72	48	47
12	1	-3.200000	0	1	2	19	0	0
12	2	-3.200000	0	1	2	47	0	0
12	3	-3.200000	256	14	37	118	208	209
13	0	-3.200000	0	394	394	394	394	393
13	1	-3.200000	0	0	0	0	0	0
13	2	-3.200000	0	3	0	0	0	0
13	3	-3.200000	512	115	118	118	118	119
14	0	-3.200000	0	120	110	105	104	104
14	1	-3.200000	0	44	2	0	0	0
14	2	-3.200000	0	159	3	0	0	0
14	3	-3.200000	512	189	397	407	408	408
15	0	-3.200000	0	501	501	501	501	501
15	1	-3.200000	0	0	0	0	0	0
15	2	-3.200000	0	0	0	0	0	0
15	3	-3.200000	512	11	11	11	11	11
16	0	-3.200000	0	456	130	114	105	104
16	1	-3.200000	0	56	14	1	1	0
16	2	-3.200000	0	0	29	3	2	0
16	3	-3.200000	512	0	339	394	404	408
0	0	-3.400000	0	46	45	45	45	36
0	1	-3.400000	0	1	0	0	0	0
0	2	-3.400000	0	2	0	0	0	0
0	3	-3.400000	0	4	0	0	0	0
0	4	-3.400000	0	1	0	0	0	0
0	5	-3.400000	0	4	1	0	0	0
0	6	-3.400000	0	2	3	0	0	1
0	7	-3.400000	64	4	15	19	19	27
1	0	-3.400000	0	40	40	40	40	39
1	1	-3.400000	0	2	0	0	0	0
1	2	-3.400000	0	7	0	0	0	0
1	3	-3.400000	64	15	24	24	24	25
2	0	-3.400000	0	13	0	0	0	0
2	1	-3.400000	0	5	1	0	0	0
2	2	-3.400000	0	18	1	0	0	0
2	3	-3.400000	64	28	62	64	64	64
3	0	-3.400000	0	29	29	29	29	29
3	1	-3.400000	0	0	0	0	0	0
3	2	-3.400000	0	0	0	0	0	0
3	3	-3.400000	64	35	35	35	35	35
4	0	-3.400000	0	5	0	0	0	0
4	1	-3.400000	0	3	1	0	0	0
4	2	-3.400000	0	10	0	0	0	0
4	3	-3.400000	64	46	63	64	64	64
5	0	-3.400000	0	62	62	62	62	62
5	1	-3.400000	0	0	0	0	0	0
5	2	-3.400000	0	2	0	0	0	0
5	3	-3.400000	128	64	66	66	66	66
6	0	-3.400000	0	59	26	1	0	0
6	1	-3.400000	0	9	4	1	0	0
6	2	-3.400000	0	5	6	1	0	0
6	3	-3.400000	128	55	92	125	128	128
7	0	-3.400000	0	128	128	128	128	128
7	1	-3.400000	0	0	0	0	0	0
7	2	-3.400000	0	0	0	0	0	0
7	3	-3.400000	128	0	0	0	0	0
8	0	-3.400000	0	128	128	128	128	128
8	1	-3.400000	0	0	0	0	0	0
8	2	-3.400000	0	0	0	0	0	0
8	3	-3.400000	128	0	0	0	0	0
9	0	-3.400000	0	202	202	202	202	202
9	1	-3.400000	0	0	0	0	0	0
9	2	-3.400000	0	0	0	0	0	0
9	3	-3.400000	256	54	54	54	54	54
10	0	-3.400000	0	163	96	5	0	0
10	1	-3.400000	0	19	4	3	0	0
10	2	-3.400000	0	15	16	3	0	0
10	3	-3.400000	256	59	140	245	256	256
11	0	-3.400000	0	211	211	211	211	211
11	1	-3.400000	0	0	0	0	0	0
11	2	-3.400000	0	1	0	0	0	0
11	3	-3.400000	256	44	45	45	45	45
12	0	-3.400000	0	156	96	8	0	0
12	1	-3.400000	0	24	9	2	0	0
12	2	-3.400000	0	22	12	4	0	0
12	3	-3.400000	256	54	139	242	256	256
13	0	-3.400000	0	236	236	236	236	236
13	1	-3.400000	0	0	0	0	0	0
13	2	-3.400000	0	4	0	0	0	0
13	3	-3.400000	512	272	276	276	276	276
14	0	-3.400000	0	45	18	3	1	1
14	1	-3.400000	0	26	4	1	0	0
14	2	-3.400000	0	55	4	1	0	0
14	3	-3.400000	512	386	486	507	511	511
15	0	-3.400000	0	502	502	502	502	502
15	1	-3.400000	0	0	0	0	0	0
15	2	-3.400000	0	0	0	0	0	0
15	3	-3.400000	512	10	10	10	10	10
16	0	-3.400000	0	463	54	18	4	2
16	1	-3.400000	0	49	30	3	0	0
16	2	-3.400000	0	0	59	6	0	0
16	3	-3.400000	512	0	369	485	508	510
0	0	-3.600000	0	44	42	42	42	42
0	1	-3.600000	0	0	0	0	0	0
0	2	-3.600000	0	1	0	0	0	0
0	3	-3.600000	0	4	0	0	0	0
0	4	-3.600000	0	2	0	0	0	0
0	5	-3.600000	0	4	2	0	0	0
0	6	-3.600000	0	7	3	0	0	0
0	7	-3.600000	64	2	17	22	22	22
1	0	-3.600000	0	28	28	28	28	28
1	1	-3.600000	0	4	0	0	0	0
1	2	-3.600000	0	5	0	0	0	0
1	3	-3.600000	64	27	36	36	36	36
2	0	-3.600000	0	2	0	0	0	0
2	1	-3.600000	0	5	0	0	0	0
2	2	-3.600000	0	13	1	0	0	0
2	3	-3.600000	64	44	63	64	64	64
3	0	-3.600000	0	11	11	11	11	11
3	1	-3.600000	0	0	0	0	0	0
3	2	-3.600000	0	3	0	0	0	0
3	3	-3.600000	64	50	53	53	53	53
4	0	-3.600000	0	1	0	0	0	0
4	1	-3.600000	0	3	0	0	0	0
4	2	-3.600000	0	4	0	0	0	0
4	3	-3.600000	64	56	64	64	64	64
5	0	-3.600000	0	27	27	27	27	27
5	1	-3.600000	0	0	0	0	0	0
5	2	-3.600000	0	1	0	0	0	0
5	3	-3.600000	128	100	101	101	101	101
6	0	-3.600000	0	36	5	2	0	0
6	1	-3.600000	0	7	3	0	0	0
