Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
1	1	-4.00	0	0	0	1	2	0
1	2	-4.00	0	0	0	1	2	0
1	3	-4.00	0	0	0	0	0	0
1	4	-4.00	0	0	0	1	1	2
1	5	-4.00	32	25	25	22	20	17
2	0	-4.00	0	0	1	1	1	6
2	1	-4.00	0	0	0	0	1	0
2	2	-4.00	0	0	0	1	0	1
2	3	-4.00	0	0	0	1	2	2
2	4	-4.00	0	0	0	0	2	5
2	5	-4.00	32	32	31	29	26	18
3	0	-4.00	0	7	7	7	7	14
3	1	-4.00	0	0	0	1	2	0
3	2	-4.00	0	0	0	1	3	0
3	3	-4.00	0	0	0	0	0	4
3	4	-4.00	0	0	0	0	0	3
3	5	-4.00	32	25	25	23	20	11
4	0	-4.00	0	0	5	7	7	12
4	1	-4.00	0	0	0	3	4	0
4	2	-4.00	0	0	0	0	0	2
4	3	-4.00	0	0	0	0	1	3
4	4	-4.00	0	0	0	3	1	10
4	5	-4.00	32	32	27	19	19	5
5	0	-4.00	0	35	35	35	35	42
5	1	-4.00	0	0	0	0	0	2
5	2	-4.00	0	0	0	0	0	0
5	3	-4.00	0	0	0	0	0	2
5	4	-4.00	0	0	0	0	5	6
5	5	-4.00	64	29	29	29	24	12
6	0	-4.00	0	0	36	42	42	46
6	1	-4.00	0	0	0	0	0	0
6	2	-4.00	0	0	0	0	0	1
6	3	-4.00	0	0	0	0	1	1
6	4	-4.00	0	0	1	0	1	1
6	5	-4.00	64	64	27	22	20	15
7	0	-4.00	0	41	41	41	42	50
7	1	-4.00	0	0	0	0	2	1
7	2	-4.00	0	0	0	1	1	1
7	3	-4.00	0	0	0	0	0	2
7	4	-4.00	0	0	0	1	4	5
7	5	-4.00	64	23	23	21	15	5
8	0	-4.00	0	0	0	0	0	17
8	1	-4.00	0	0	0	0	1	32
8	2	-4.00	0	0	0	0	3	15
8	3	-4.00	0	0	0	0	30	0
8	4	-4.00	0	0	0	3	30	0
8	5	-4.00	64	64	64	61	0	0
