Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
3	4	-3.00	0	0	0	0	0	0
3	5	-3.00	32	9	9	9	9	0
4	0	-3.00	0	3	15	26	26	32
4	1	-3.00	0	0	0	0	0	0
4	2	-3.00	0	0	0	0	0	0
4	3	-3.00	0	0	0	0	0	0
4	4	-3.00	0	0	1	0	0	0
4	5	-3.00	32	29	16	6	6	0
5	0	-3.00	0	53	53	53	53	64
5	1	-3.00	0	0	0	0	0	0
5	2	-3.00	0	0	0	0	0	0
5	3	-3.00	0	0	0	0	0	0
5	4	-3.00	0	0	0	0	1	0
5	5	-3.00	64	11	11	11	10	0
6	0	-3.00	0	3	24	54	54	64
6	1	-3.00	0	0	0	0	0	0
6	2	-3.00	0	0	0	0	0	0
6	3	-3.00	0	0	0	0	0	0
6	4	-3.00	0	0	3	0	1	0
6	5	-3.00	64	61	37	10	9	0
7	0	-3.00	0	54	54	54	54	64
7	1	-3.00	0	0	0	0	0	0
7	2	-3.00	0	0	0	0	0	0
7	3	-3.00	0	0	0	0	0	0
7	4	-3.00	0	0	0	0	0	0
7	5	-3.00	64	10	10	10	10	0
8	0	-3.00	0	1	3	9	23	64
8	1	-3.00	0	0	0	0	6	0
8	2	-3.00	0	0	0	0	6	0
8	3	-3.00	0	0	1	0	25	0
8	4	-3.00	0	0	1	1	4	0
8	5	-3.00	64	63	59	54	0	0
0	0	-4.00	0	2	2	2	2	3
0	1	-4.00	0	0	0	0	0	0
0	2	-4.00	0	0	0	0	0	0
0	3	-4.00	0	0	0	0	0	1
0	4	-4.00	0	0	0	0	1	2
0	5	-4.00	16	14	14	14	13	10
1	0	-4.00	0	15	15	15	15	17
1	1	-4.00	0	0	0	0	0	0
1	2	-4.00	0	0	0	0	0	0
1	3	-4.00	0	0	0	0	0	0
1	4	-4.00	0	0	0	0	0	1
1	5	-4.00	32	17	17	17	17	14
2	0	-4.00	0	0	8	14	15	18
2	1	-4.00	0	0	0	0	0	0
2	2	-4.00	0	0	0	0	0	0
2	3	-4.00	0	0	0	0	0	0
2	4	-4.00	0	0	0	0	0	2
2	5	-4.00	32	32	24	18	17	12
3	0	-4.00	0	20	20	20	20	22
3	1	-4.00	0	0	0	0	0	0
3	2	-4.00	0	0	0	0	0	0
3	3	-4.00	0	0	0	0	1	0
3	4	-4.00	0	0	0	0	0	1
3	5	-4.00	32	12	12	12	11	9
4	0	-4.00	0	1	10	20	20	25
4	1	-4.00	0	0	0	0	0	0
4	2	-4.00	0	0	0	0	0	0
4	3	-4.00	0	0	0	0	1	0
4	4	-4.00	0	1	1	0	1	1
4	5	-4.00	32	30	21	12	10	6
5	0	-4.00	0	44	44	44	44	50
5	1	-4.00	0	0	0	0	0	0
5	2	-4.00	0	0	0	0	0	0
5	3	-4.00	0	0	0	0	0	1
5	4	-4.00	0	0	0	0	0	0
5	5	-4.00	64	20	20	20	20	13
6	0	-4.00	0	1	26	50	50	51
6	1	-4.00	0	0	0	0	0	0
6	2	-4.00	0	0	0	0	0	0
6	3	-4.00	0	0	0	0	0	0
6	4	-4.00	0	0	0	0	0	0
6	5	-4.00	64	63	38	14	14	13
7	0	-4.00	0	52	53	53	53	55
7	1	-4.00	0	0	0	0	0	0
7	2	-4.00	0	0	0	0	0	0
7	3	-4.00	0	0	0	0	0	0
7	4	-4.00	0	0	0	0	0	5
7	5	-4.00	64	12	11	11	11	4
8	0	-4.00	0	0	1	3	3	64
8	1	-4.00	0	0	0	0	0	0
8	2	-4.00	0	0	0	0	0	0
8	3	-4.00	0	0	0	0	1	0
8	4	-4.00	0	0	0	0	11	0
8	5	-4.00	64	64	63	61	49	0
