Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
13	2	-2.00	0	0	0	0	0	0
13	3	-2.00	64	64	20	20	20	20
14	0	-2.00	0	0	18	18	22	23
14	1	-2.00	0	0	0	0	0	0
14	2	-2.00	0	0	0	0	0	0
14	3	-2.00	64	64	46	46	42	41
15	0	-2.00	0	0	54	54	54	54
15	1	-2.00	0	0	0	0	0	0
15	2	-2.00	0	0	0	0	0	0
15	3	-2.00	64	64	10	10	10	10
16	0	-2.00	0	0	18	18	24	34
16	1	-2.00	0	0	0	0	0	1
16	2	-2.00	0	0	0	0	1	1
16	3	-2.00	64	64	46	46	39	28
17	0	-2.00	0	0	64	64	64	64
17	1	-2.00	0	0	0	0	0	0
17	2	-2.00	0	0	0	0	0	0
17	3	-2.00	64	64	0	0	0	0
18	0	-2.00	0	0	64	64	64	64
18	1	-2.00	0	0	0	0	0	0
18	2	-2.00	0	0	0	0	0	0
18	3	-2.00	64	64	0	0	0	0
0	0	-3.00	0	3	6	6	6	7
0	1	-3.00	0	0	0	0	0	0
0	2	-3.00	0	0	0	0	0	1
0	3	-3.00	16	13	10	10	10	8
1	0	-3.00	0	0	0	0	0	0
1	1	-3.00	0	0	0	0	0	0
1	2	-3.00	0	0	0	0	0	0
1	3	-3.00	16	16	16	16	16	16
2	0	-3.00	0	0	0	0	0	0
2	1	-3.00	0	0	0	0	0	0
2	2	-3.00	0	0	0	0	0	0
2	3	-3.00	16	16	16	16	16	16
3	0	-3.00	0	0	5	5	5	5
3	1	-3.00	0	0	0	0	0	0
3	2	-3.00	0	0	0	0	0	0
3	3	-3.00	16	16	11	11	11	11
4	0	-3.00	0	0	0	0	0	0
4	1	-3.00	0	0	0	0	0	0
4	2	-3.00	0	0	0	0	0	0
4	3	-3.00	16	16	16	16	16	16
5	0	-3.00	0	0	12	12	12	12
5	1	-3.00	0	0	0	0	0	0
5	2	-3.00	0	0	0	0	0	0
5	3	-3.00	16	16	4	4	4	4
6	0	-3.00	0	0	0	0	2	7
6	1	-3.00	0	0	0	0	0	1
6	2	-3.00	0	0	0	0	2	1
6	3	-3.00	16	16	16	16	12	7
7	0	-3.00	0	0	22	22	22	22
7	1	-3.00	0	0	0	0	0	0
7	2	-3.00	0	0	0	0	0	0
7	3	-3.00	32	32	10	10	10	10
8	0	-3.00	0	0	0	0	1	4
8	1	-3.00	0	0	0	0	1	0
8	2	-3.00	0	0	0	0	0	3
8	3	-3.00	32	32	32	32	30	25
9	0	-3.00	0	0	10	10	10	10
9	1	-3.00	0	0	0	0	0	0
9	2	-3.00	0	0	0	0	0	0
9	3	-3.00	32	32	22	22	22	22
10	0	-3.00	0	0	0	0	0	1
10	1	-3.00	0	0	0	0	0	0
10	2	-3.00	0	0	0	0	0	0
10	3	-3.00	32	32	32	32	32	31
11	0	-3.00	0	0	27	27	27	27
11	1	-3.00	0	0	0	0	0	0
11	2	-3.00	0	0	0	0	0	0
11	3	-3.00	32	32	5	5	5	5
12	0	-3.00	0	0	0	0	8	15
12	1	-3.00	0	0	0	0	1	2
12	2	-3.00	0	0	0	0	1	7
12	3	-3.00	32	32	32	32	22	8
13	0	-3.00	0	0	13	13	13	13
13	1	-3.00	0	0	0	0	0	0
13	2	-3.00	0	0	0	0	0	0
13	3	-3.00	64	64	51	51	51	51
14	0	-3.00	0	0	0	0	0	0
14	1	-3.00	0	0	0	0	0	0
14	2	-3.00	0	0	0	0	0	0
14	3	-3.00	64	64	64	64	64	64
15	0	-3.00	0	0	14	14	14	14
15	1	-3.00	0	0	0	0	0	0
