Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
1	19	-2.00	0	0	0	0	4	0
1	20	-2.00	6	6	6	6	0	0
2	0	-2.00	0	0	6	7	24	56
2	1	-2.00	1	1	1	1	10	0
2	2	-2.00	0	0	0	0	5	0
2	3	-2.00	0	0	0	1	2	0
2	4	-2.00	0	0	0	0	5	0
2	5	-2.00	0	0	0	0	3	0
2	6	-2.00	0	0	0	2	3	0
2	7	-2.00	0	0	0	0	1	0
2	8	-2.00	0	0	0	3	1	0
2	9	-2.00	0	0	0	0	0	0
2	10	-2.00	0	0	0	3	2	0
2	11	-2.00	0	0	0	2	0	0
2	12	-2.00	0	0	0	3	0	0
2	13	-2.00	0	1	0	0	0	0
2	14	-2.00	0	1	0	4	0	0
2	15	-2.00	0	1	0	1	0	0
2	16	-2.00	0	0	0	3	0	0
2	17	-2.00	0	2	0	5	0	0
2	18	-2.00	2	2	2	9	0	0
2	19	-2.00	1	2	1	9	0	0
2	20	-2.00	52	46	46	3	0	0
0	0	-3.00	0	0	0	0	0	0
0	1	-3.00	0	0	0	0	0	0
0	2	-3.00	0	0	0	0	0	0
0	3	-3.00	0	0	0	0	0	0
0	4	-3.00	0	0	0	0	0	0
0	5	-3.00	0	0	0	0	0	0
0	6	-3.00	0	0	0	0	0	0
0	7	-3.00	0	0	0	0	0	0
0	8	-3.00	0	0	0	0	0	1
0	9	-3.00	0	0	0	0	0	1
0	10	-3.00	0	0	0	0	0	1
0	11	-3.00	0	0	0	0	0	1
0	12	-3.00	0	0	0	0	0	0
0	13	-3.00	0	0	0	0	0	1
0	14	-3.00	0	0	0	0	0	0
0	15	-3.00	0	0	0	0	0	1
0	16	-3.00	0	0	0	0	0	0
0	17	-3.00	0	0	0	0	0	0
0	18	-3.00	0	0	0	0	0	0
0	19	-3.00	0	0	0	0	0	0
0	20	-3.00	6	6	6	6	6	0
1	0	-3.00	0	0	0	0	0	0
1	1	-3.00	0	0	0	0	0	0
1	2	-3.00	0	0	0	0	0	0
1	3	-3.00	0	0	0	0	0	0
1	4	-3.00	0	0	0	0	0	0
1	5	-3.00	0	0	0	0	0	0
1	6	-3.00	0	0	0	0	0	0
1	7	-3.00	0	0	0	0	0	0
1	8	-3.00	0	0	0	0	0	0
1	9	-3.00	0	0	0	0	0	0
1	10	-3.00	0	0	0	0	0	0
1	11	-3.00	0	0	0	0	0	0
1	12	-3.00	0	0	0	0	0	1
1	13	-3.00	0	0	0	0	0	2
1	14	-3.00	0	0	0	0	0	1
1	15	-3.00	0	0	0	0	0	1
1	16	-3.00	0	0	0	0	0	1
1	17	-3.00	0	0	0	0	0	0
1	18	-3.00	0	0	0	0	0	0
1	19	-3.00	0	0	0	0	0	0
1	20	-3.00	6	6	6	6	6	0
2	0	-3.00	0	0	6	6	6	55
2	1	-3.00	1	1	1	1	1	1
2	2	-3.00	0	0	0	0	0	0
2	3	-3.00	0	0	0	0	0	0
2	4	-3.00	0	0	0	0	0	0
2	5	-3.00	0	0	0	0	0	0
2	6	-3.00	0	0	0	0	2	0
2	7	-3.00	0	0	0	0	1	0
2	8	-3.00	0	0	0	0	2	0
2	9	-3.00	0	0	0	0	2	0
2	10	-3.00	0	0	0	0	6	0
2	11	-3.00	0	0	0	0	8	0
2	12	-3.00	0	0	0	0	7	0
2	13	-3.00	0	0	0	0	2	0
2	14	-3.00	0	0	0	0	7	0
2	15	-3.00	0	0	0	0	8	0
2	16	-3.00	0	0	0	0	3	0
2	17	-3.00	0	0	0	0	0	0
2	18	-3.00	2	5	2	3	1	0
2	19	-3.00	1	4	1	10	0	0
2	20	-3.00	52	46	46	36	0	0
0	0	-4.00	0	0	0	0	0	0
0	1	-4.00	0	0	0	0	0	0
0	2	-4.00	0	0	0	0	0	0
0	3	-4.00	0	0	0	0	0	0
0	4	-4.00	0	0	0	0	0	0
0	5	-4.00	0	0	0	0	0	0
0	6	-4.00	0	0	0	0	0	0
0	7	-4.00	0	0	0	0	0	0
0	8	-4.00	0	0	0	0	0	0
0	9	-4.00	0	0	0	0	0	0
