Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
0	0	-1.00	0	0	30	30	30	32
0	1	-1.00	0	0	0	0	0	0
0	2	-1.00	0	0	0	0	0	0
0	3	-1.00	0	0	0	0	0	0
0	4	-1.00	0	0	0	0	0	0
0	5	-1.00	0	0	0	0	0	0
0	6	-1.00	0	0	0	0	0	0
0	7	-1.00	0	0	0	0	0	0
0	8	-1.00	0	0	0	0	0	0
0	9	-1.00	0	0	0	0	0	0
0	10	-1.00	0	0	0	0	1	0
0	11	-1.00	0	0	0	0	0	0
0	12	-1.00	0	0	0	0	0	0
0	13	-1.00	0	1	0	0	0	0
0	14	-1.00	0	0	0	0	1	0
0	15	-1.00	0	0	0	0	0	0
0	16	-1.00	0	0	0	0	0	0
0	17	-1.00	0	0	0	0	0	0
0	18	-1.00	0	0	0	0	0	0
0	19	-1.00	0	0	0	0	0	0
0	20	-1.00	0	0	0	0	0	0
0	21	-1.00	0	0	0	0	0	0
0	22	-1.00	0	1	0	0	0	0
0	23	-1.00	0	0	0	0	0	0
0	24	-1.00	0	0	0	0	0	0
0	25	-1.00	0	1	0	0	0	0
0	26	-1.00	0	3	0	0	0	0
0	27	-1.00	0	3	0	0	0	0
0	28	-1.00	0	4	0	0	0	0
0	29	-1.00	0	0	0	0	0	0
0	30	-1.00	0	2	0	0	0	0
0	31	-1.00	0	4	0	0	0	0
0	32	-1.00	0	2	0	0	0	0
0	33	-1.00	0	2	0	0	0	0
0	34	-1.00	0	4	0	1	0	0
0	35	-1.00	0	1	0	1	0	0
0	36	-1.00	0	1	0	0	0	0
0	37	-1.00	0	1	0	0	0	0
0	38	-1.00	0	0	0	0	0	0
0	39	-1.00	0	0	0	0	0	0
0	40	-1.00	32	2	2	0	0	0
1	0	-1.00	0	0	28	28	28	32
1	1	-1.00	0	0	0	0	0	0
1	2	-1.00	0	0	0	0	0	0
1	3	-1.00	0	0	0	0	0	0
