Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
3	4	-3.00	0	0	0	0	0	0
3	5	-3.00	32	2	2	2	2	0
4	0	-3.00	0	29	29	29	29	32
4	1	-3.00	0	0	0	0	0	0
4	2	-3.00	0	0	0	0	0	0
4	3	-3.00	0	0	0	0	0	0
4	4	-3.00	0	0	0	0	0	0
4	5	-3.00	32	3	3	3	3	0
5	0	-3.00	0	60	60	60	60	63
5	1	-3.00	0	0	0	0	0	0
5	2	-3.00	0	0	0	0	0	0
5	3	-3.00	0	0	0	0	0	0
5	4	-3.00	0	0	0	0	0	1
5	5	-3.00	64	4	4	4	4	0
6	0	-3.00	0	56	56	56	56	64
6	1	-3.00	0	0	0	0	0	0
6	2	-3.00	0	1	1	1	1	0
6	3	-3.00	0	1	1	1	1	0
6	4	-3.00	0	0	0	0	0	0
6	5	-3.00	64	6	6	6	6	0
7	0	-3.00	0	58	58	58	58	62
7	1	-3.00	0	0	0	0	0	0
7	2	-3.00	0	0	0	0	0	0
7	3	-3.00	0	0	0	0	0	0
7	4	-3.00	0	0	0	0	0	0
7	5	-3.00	64	6	6	6	6	2
8	0	-3.00	0	9	9	9	9	64
8	1	-3.00	0	0	0	0	0	0
8	2	-3.00	0	2	2	2	2	0
8	3	-3.00	0	22	22	22	22	0
8	4	-3.00	0	0	0	0	0	0
8	5	-3.00	64	31	31	31	31	0
0	0	-4.00	0	10	10	10	10	16
0	1	-4.00	0	0	0	0	0	0
0	2	-4.00	0	0	0	0	0	0
0	3	-4.00	0	0	0	0	2	0
0	4	-4.00	0	0	0	0	2	0
0	5	-4.00	16	6	6	6	2	0
1	0	-4.00	0	32	32	32	32	32
1	1	-4.00	0	0	0	0	0	0
1	2	-4.00	0	0	0	0	0	0
1	3	-4.00	0	0	0	0	0	0
1	4	-4.00	0	0	0	0	0	0
1	5	-4.00	32	0	0	0	0	0
2	0	-4.00	0	32	32	32	32	32
2	1	-4.00	0	0	0	0	0	0
2	2	-4.00	0	0	0	0	0	0
2	3	-4.00	0	0	0	0	0	0
2	4	-4.00	0	0	0	0	0	0
2	5	-4.00	32	0	0	0	0	0
3	0	-4.00	0	30	30	30	30	32
3	1	-4.00	0	0	0	0	0	0
3	2	-4.00	0	0	0	0	0	0
3	3	-4.00	0	0	0	0	0	0
3	4	-4.00	0	0	0	0	0	0
3	5	-4.00	32	2	2	2	2	0
4	0	-4.00	0	30	30	30	30	32
4	1	-4.00	0	0	0	0	0	0
4	2	-4.00	0	0	0	0	0	0
4	3	-4.00	0	0	0	0	0	0
4	4	-4.00	0	0	0	0	0	0
4	5	-4.00	32	2	2	2	2	0
5	0	-4.00	0	60	60	60	60	64
5	1	-4.00	0	0	0	0	0	0
5	2	-4.00	0	0	0	0	0	0
5	3	-4.00	0	0	0	0	0	0
5	4	-4.00	0	0	0	0	0	0
5	5	-4.00	64	4	4	4	4	0
6	0	-4.00	0	56	56	56	56	64
6	1	-4.00	0	0	0	0	0	0
6	2	-4.00	0	2	2	2	2	0
