Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
3	4	-3.00	0	6	6	6	7	7
3	5	-3.00	32	15	15	15	14	3
4	0	-3.00	0	10	10	10	10	13
4	1	-3.00	0	3	3	3	3	3
4	2	-3.00	0	2	2	2	2	5
4	3	-3.00	0	3	3	3	3	6
4	4	-3.00	0	7	7	7	8	2
4	5	-3.00	32	7	7	7	6	3
5	0	-3.00	0	47	47	47	48	59
5	1	-3.00	0	1	1	1	1	2
5	2	-3.00	0	1	1	1	0	2
5	3	-3.00	0	0	0	0	4	1
5	4	-3.00	0	5	5	6	5	0
5	5	-3.00	64	10	10	9	6	0
6	0	-3.00	0	54	54	54	54	64
6	1	-3.00	0	0	0	0	0	0
6	2	-3.00	0	0	0	0	0	0
6	3	-3.00	0	0	0	0	0	0
6	4	-3.00	0	0	0	0	0	0
6	5	-3.00	64	10	10	10	10	0
7	0	-3.00	0	44	44	44	48	64
7	1	-3.00	0	3	3	3	7	0
7	2	-3.00	0	5	5	6	4	0
7	3	-3.00	0	3	3	2	3	0
7	4	-3.00	0	0	0	0	2	0
7	5	-3.00	64	9	9	9	0	0
8	0	-3.00	0	11	11	11	11	51
8	1	-3.00	0	53	53	53	53	13
8	2	-3.00	0	0	0	0	0	0
8	3	-3.00	0	0	0	0	0	0
8	4	-3.00	0	0	0	0	0	0
8	5	-3.00	64	0	0	0	0	0
0	0	-4.00	0	0	0	0	0	0
0	1	-4.00	0	0	0	0	0	0
0	2	-4.00	0	0	0	0	0	0
0	3	-4.00	0	0	0	0	0	0
0	4	-4.00	0	0	0	0	0	2
0	5	-4.00	16	16	16	16	16	14
1	0	-4.00	0	0	0	0	0	0
1	1	-4.00	0	0	0	0	0	0
1	2	-4.00	0	0	0	0	0	0
1	3	-4.00	0	0	0	0	0	0
1	4	-4.00	0	0	0	0	0	0
1	5	-4.00	32	32	32	32	32	32
2	0	-4.00	0	0	0	0	0	0
2	1	-4.00	0	0	0	0	0	0
2	2	-4.00	0	0	0	0	0	0
2	3	-4.00	0	0	0	0	0	0
2	4	-4.00	0	0	0	0	0	0
2	5	-4.00	32	32	32	32	32	32
3	0	-4.00	0	0	0	0	0	0
3	1	-4.00	0	0	0	0	0	0
3	2	-4.00	0	0	0	0	0	0
3	3	-4.00	0	0	0	0	0	0
3	4	-4.00	0	0	0	0	0	0
3	5	-4.00	32	32	32	32	32	32
4	0	-4.00	0	0	0	0	0	0
4	1	-4.00	0	0	0	0	0	0
4	2	-4.00	0	0	0	0	0	0
4	3	-4.00	0	0	0	0	0	0
4	4	-4.00	0	0	0	0	0	0
4	5	-4.00	32	32	32	32	32	32
5	0	-4.00	0	1	1	1	1	4
5	1	-4.00	0	1	1	1	1	1
5	2	-4.00	0	1	1	1	1	3
5	3	-4.00	0	3	3	3	4	10
5	4	-4.00	0	6	6	6	8	8
5	5	-4.00	64	52	52	52	49	38
6	0	-4.00	0	21	21	21	22	23
6	1	-4.00	0	3	3	3	2	2
6	2	-4.00	0	2	2	2	2	4
6	3	-4.00	0	1	1	1	2	3
6	4	-4.00	0	5	5	5	4	1
6	5	-4.00	64	32	32	32	32	31
7	0	-4.00	0	21	21	21	21	46
7	1	-4.00	0	4	4	4	4	4
7	2	-4.00	0	4	4	4	13	5
7	3	-4.00	0	15	15	15	8	6
7	4	-4.00	0	5	5	5	4	3
7	5	-4.00	64	15	15	15	14	0
8	0	-4.00	0	0	0	0	0	0
8	1	-4.00	0	13	13	13	14	51
8	2	-4.00	0	46	46	46	47	13
8	3	-4.00	0	5	5	5	3	0
8	4	-4.00	0	0	0	0	0	0
8	5	-4.00	64	0	0	0	0	0
