Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
3	4	-0.40	0	6	0	0	0	2
3	5	-0.40	64	25	24	24	24	14
4	0	-0.40	0	0	5	12	19	34
4	1	-0.40	0	0	0	0	0	2
4	2	-0.40	0	0	0	1	0	2
4	3	-0.40	0	0	2	0	0	1
4	4	-0.40	0	0	1	1	1	3
4	5	-0.40	64	64	56	50	44	22
5	0	-0.40	0	10	33	33	33	36
5	1	-0.40	0	2	0	0	0	2
5	2	-0.40	0	3	0	0	0	2
5	3	-0.40	0	9	0	0	0	1
5	4	-0.40	0	9	0	0	1	9
5	5	-0.40	64	31	31	31	30	14
6	0	-0.40	0	0	0	25	30	37
6	1	-0.40	0	0	0	0	0	0
6	2	-0.40	0	0	0	1	0	0
6	3	-0.40	0	0	0	1	0	0
6	4	-0.40	0	0	1	1	0	2
6	5	-0.40	64	64	63	36	34	25
7	0	-0.40	0	13	23	23	28	34
7	1	-0.40	0	0	0	0	0	0
7	2	-0.40	0	1	0	0	1	0
7	3	-0.40	0	4	0	0	0	4
7	4	-0.40	0	5	0	0	0	12
7	5	-0.40	64	41	41	41	35	14
8	0	-0.40	0	0	0	0	0	0
8	1	-0.40	0	0	0	0	0	0
8	2	-0.40	0	0	0	0	0	11
8	3	-0.40	0	0	0	1	2	24
8	4	-0.40	0	0	0	2	7	28
8	5	-0.40	64	64	64	61	55	1
0	0	-0.60	0	59	59	59	59	64
0	1	-0.60	0	0	0	0	0	0
0	2	-0.60	0	0	0	0	0	0
0	3	-0.60	0	0	0	0	2	0
0	4	-0.60	0	0	0	0	2	0
0	5	-0.60	64	5	5	5	1	0
1	0	-0.60	0	13	35	35	36	40
1	1	-0.60	0	1	0	0	0	0
1	2	-0.60	0	7	0	0	0	0
1	3	-0.60	0	11	0	0	1	0
1	4	-0.60	0	2	0	0	0	4
1	5	-0.60	64	30	29	29	27	20
2	0	-0.60	0	0	2	5	9	20
2	1	-0.60	0	0	0	0	0	0
2	2	-0.60	0	0	0	0	0	1
2	3	-0.60	0	0	0	0	1	5
2	4	-0.60	0	0	0	0	2	5
2	5	-0.60	64	64	62	59	52	33
3	0	-0.60	0	14	39	39	39	42
3	1	-0.60	0	0	0	0	0	0
3	2	-0.60	0	9	0	0	0	1
3	3	-0.60	0	8	0	0	0	0
3	4	-0.60	0	7	0	0	0	6
3	5	-0.60	64	26	25	25	25	15
4	0	-0.60	0	0	0	4	16	30
4	1	-0.60	0	0	0	0	0	1
4	2	-0.60	0	0	0	1	2	1
4	3	-0.60	0	0	0	1	1	2
4	4	-0.60	0	0	0	2	3	4
4	5	-0.60	64	64	64	56	42	26
5	0	-0.60	0	7	29	29	30	36
5	1	-0.60	0	0	0	0	0	0
5	2	-0.60	0	7	0	0	0	1
5	3	-0.60	0	3	0	0	0	1
5	4	-0.60	0	10	0	0	0	5
5	5	-0.60	64	37	35	35	34	21
6	0	-0.60	0	0	0	5	22	33
6	1	-0.60	0	0	0	0	0	0
6	2	-0.60	0	0	0	0	0	0
6	3	-0.60	0	0	0	1	0	2
6	4	-0.60	0	0	0	6	1	1
6	5	-0.60	64	64	64	52	41	28
7	0	-0.60	0	19	24	24	25	35
7	1	-0.60	0	0	0	0	0	0
7	2	-0.60	0	3	0	0	0	0
7	3	-0.60	0	0	0	0	1	1
7	4	-0.60	0	2	0	0	2	12
7	5	-0.60	64	40	40	40	36	16
8	0	-0.60	0	0	0	0	0	0
8	1	-0.60	0	0	0	0	0	0
8	2	-0.60	0	0	0	0	0	4
8	3	-0.60	0	0	0	0	1	25
8	4	-0.60	0	0	0	0	8	33
8	5	-0.60	64	64	64	64	55	2
0	0	-0.80	0	57	57	57	57	63
0	1	-0.80	0	0	0	0	0	1
0	2	-0.80	0	0	0	0	0	0
0	3	-0.80	0	0	0	0	2	0
0	4	-0.80	0	0	0	0	4	0
0	5	-0.80	64	7	7	7	1	0
1	0	-0.80	0	8	27	27	27	29
1	1	-0.80	0	3	0	0	0	1
1	2	-0.80	0	2	0	0	0	0
1	3	-0.80	0	8	0	0	0	1
1	4	-0.80	0	5	0	0	0	7
1	5	-0.80	64	38	37	37	37	26
2	0	-0.80	0	0	2	5	8	14
2	1	-0.80	0	0	0	1	0	1
2	2	-0.80	0	0	0	0	0	1
2	3	-0.80	0	0	0	0	0	4
2	4	-0.80	0	0	0	0	1	7
2	5	-0.80	64	64	62	58	55	37
3	0	-0.80	0	18	37	37	37	38
3	1	-0.80	0	2	0	0	0	0
3	2	-0.80	0	4	0	0	0	1
3	3	-0.80	0	9	0	0	0	2
