-1	0	1.1577e+08	
-1	1e-05	1.0245e+08	
-1	0.0001	6.2391e+07	
-1	0.001	1.8928e+07	
-1	0.01	1.2897e+06	
-1	0.1	0	
-2	0	1.1577e+08	
-2	1e-05	1.1167e+08	
-2	0.0001	1.0448e+08	
-2	0.001	6.8601e+07	
-2	0.01	1.3548e+07	
-2	0.1	3920	
-3	0	1.1577e+08	
-3	1e-05	1.1414e+08	
-3	0.0001	1.0448e+08	
-3	0.001	1.0247e+08	
-3	0.01	4.8875e+07	
-3	0.1	6.0525e+06	
-4	0	1.1577e+08	
-4	1e-05	1.1577e+08	
-4	0.0001	1.1558e+08	
-4	0.001	1.0568e+08	
-4	0.01	9.8746e+07	
-4	0.1	1.3204e+07	
