-1	0	4.0266e+08	
-1	1e-05	1.4315e+08	
-1	0.0001	1.374e+06	
-1	0.001	8.2359e+05	
-1	0.01	14112	
-1	0.1	0	
-2	0	4.0266e+08	
-2	1e-05	1.944e+08	
-2	0.0001	6.3553e+06	
-2	0.001	5.0364e+06	
-2	0.01	1.5896e+06	
-2	0.1	0	
-3	0	4.0266e+08	
-3	1e-05	2.3087e+08	
-3	0.0001	1.8993e+07	
-3	0.001	8.9964e+06	
-3	0.01	5.4402e+06	
-3	0.1	1.3328e+05	
-4	0	4.0266e+08	
-4	1e-05	2.3727e+08	
-4	0.0001	8.2375e+07	
-4	0.001	4.4712e+07	
-4	0.01	3.6253e+07	
-4	0.1	1.6439e+07	
