-1	0	4.0266e+08	
-1	1e-05	2.2801e+08	
-1	0.0001	1.9122e+08	
-1	0.001	1.7746e+08	
-1	0.01	1.5535e+08	
-1	0.1	1.014e+08	
-2	0	4.0266e+08	
-2	1e-05	3.0698e+08	
-2	0.0001	3.0231e+08	
-2	0.001	2.9607e+08	
-2	0.01	2.9055e+08	
-2	0.1	2.394e+08	
-3	0	4.0266e+08	
-3	1e-05	3.6317e+08	
-3	0.0001	3.6317e+08	
-3	0.001	3.6189e+08	
-3	0.01	3.6189e+08	
-3	0.1	3.4771e+08	
-4	0	4.0266e+08	
-4	1e-05	4.0011e+08	
-4	0.0001	4.0011e+08	
-4	0.001	4.0011e+08	
-4	0.01	3.9757e+08	
-4	0.1	3.8856e+08	
