-2	0	6.5229e+08	
-2	1e-05	3.4872e+08	
-2	0.0001	2.9353e+08	
-2	0.001	2.8151e+08	
-2	0.01	1.1375e+08	
-2	0.1	0	
-4	0	6.5229e+08	
-4	1e-05	4.8577e+08	
-4	0.0001	4.8577e+08	
-4	0.001	4.8577e+08	
-4	0.01	4.0834e+08	
-4	0.1	31360	
-6	0	6.5229e+08	
-6	1e-05	6.5229e+08	
-6	0.0001	6.5229e+08	
-6	0.001	6.5229e+08	
-6	0.01	6.5226e+08	
-6	0.1	3.0752e+08	
-8	0	6.5229e+08	
-8	1e-05	6.5229e+08	
-8	0.0001	6.5229e+08	
-8	0.001	6.5229e+08	
-8	0.01	6.5229e+08	
-8	0.1	6.5111e+08	
